,Year,State,County,NAME,Total_Pop,Male_Pop,Female_Pop,Age_Median,White_Pop,Black_AA_Pop,AmericanIndian_AlasNative_Pop,Asian_Pop,PacificNative_Pop,OtherRace_Pop,Social_Security,Gini,PerCapita_Income,state,county
189,2014, Colorado,Douglas County,"Douglas County, Colorado",314638,156424,158214,37.8,282577,4025,713,12019,163,9818,22470,0.3948,44704,08,035
190,2014, Colorado,El Paso County,"El Paso County, Colorado",663519,334519,329000,33.7,524761,38303,3475,19301,1504,41158,60547,0.4405,29361,08,041
191,2014, Colorado,Jefferson County,"Jefferson County, Colorado",558503,278384,280119,40.3,508531,6274,5199,14944,334,14455,57769,0.4318,37284,08,059
192,2014, Colorado,Larimer County,"Larimer County, Colorado",324122,160861,163261,35.6,295280,3133,2664,6030,1418,8626,32650,0.4615,30626,08,069
193,2014, Colorado,Mesa County,"Mesa County, Colorado",148255,73427,74828,38.3,139247,971,1621,1234,198,3336,19398,0.4450,26910,08,077
194,2014, Colorado,Pueblo County,"Pueblo County, Colorado",161875,79412,82463,38.3,124609,3470,3606,1246,0,6874,20526,0.4473,22188,08,101
195,2014, Colorado,Weld County,"Weld County, Colorado",277670,140239,137431,33.9,247795,2834,2035,3131,86,9444,23857,0.4085,27678,08,123
196,2014, Connecticut,Fairfield County,"Fairfield County, Connecticut",945438,460815,484623,39.5,693016,103807,2090,48920,203,23200,94617,0.5491,52284,09,001
197,2014, Connecticut,Hartford County,"Hartford County, Connecticut",897985,435273,462712,39.9,651664,120884,2592,44427,612,26982,102601,0.4775,36113,09,003
198,2014, Connecticut,Litchfield County,"Litchfield County, Connecticut",184993,91152,93841,47.0,170839,4634,213,3620,0,2639,25355,0.4160,37085,09,005
199,2014, Connecticut,Middlesex County,"Middlesex County, Connecticut",164943,80559,84384,44.6,146206,8378,173,5065,0,3396,21999,0.4343,40099,09,007
200,2014, Connecticut,New Haven County,"New Haven County, Connecticut",861277,415597,445680,39.9,641620,110111,816,31449,126,26550,101311,0.4788,32895,09,009
201,2014, Connecticut,New London County,"New London County, Connecticut",273676,136879,136797,41.5,221316,16418,942,10926,0,14051,31522,0.4397,34287,09,011
202,2014, Connecticut,Tolland County,"Tolland County, Connecticut",151367,76117,75250,38.0,134614,4678,0,5488,0,4211,15907,0.4190,35798,09,013
203,2014, Connecticut,Windham County,"Windham County, Connecticut",116998,57724,59274,41.7,104674,2947,259,1507,78,2804,13770,0.3916,26864,09,015
204,2014, Delaware,Kent County,"Kent County, Delaware",171987,83161,88826,37.3,116236,40749,925,4298,0,7908,20501,0.4215,25751,10,001
205,2014, Delaware,New Castle County,"New Castle County, Delaware",552778,267209,285569,37.7,356714,135575,1188,29442,216,12698,59834,0.4548,32030,10,003
206,2014, Delaware,Sussex County,"Sussex County, Delaware",210849,103635,107214,47.8,174583,27002,1171,2432,0,3511,36880,0.4441,30311,10,005
207,2014, District of Columbia,District of Columbia,"District of Columbia, District of Columbia",658893,312633,346260,33.8,265077,321346,1859,24910,172,16731,51785,0.5224,45877,11,001
208,2014, Florida,Alachua County,"Alachua County, Florida",256380,123429,132951,31.2,178844,49792,733,14476,404,9746,24707,0.5177,25791,12,001
209,2014, Florida,Bay County,"Bay County, Florida",178985,87512,91473,39.4,146131,18518,1860,3792,359,6660,22965,0.4730,25399,12,005
210,2014, Florida,Brevard County,"Brevard County, Florida",556885,271678,285207,46.9,461038,59579,1622,13843,526,14467,97219,0.4578,27847,12,009
211,2014, Florida,Broward County,"Broward County, Florida",1869235,907994,961241,39.9,1177153,518878,5733,68879,1089,56136,197363,0.4778,27820,12,011
212,2014, Florida,Charlotte County,"Charlotte County, Florida",168474,82639,85835,57.5,152008,8834,250,2526,0,3476,46367,0.4451,26542,12,015
213,2014, Florida,Citrus County,"Citrus County, Florida",139377,67187,72190,55.5,128966,4550,469,1828,0,2334,35071,0.4818,23159,12,017
214,2014, Florida,Clay County,"Clay County, Florida",199798,97754,102044,38.6,164031,18083,213,6399,160,9347,23382,0.4137,25884,12,019
215,2014, Florida,Collier County,"Collier County, Florida",348777,171222,177555,48.7,297427,24870,2095,4363,0,4533,65227,0.5223,38317,12,021
216,2014, Florida,Columbia County,"Columbia County, Florida",67857,34989,32868,41.4,52357,12226,141,371,69,1877,8614,0.4963,20604,12,023
217,2014, Florida,Duval County,"Duval County, Florida",897698,434797,462901,36.2,548264,269851,2068,40428,288,25317,95393,0.4757,25851,12,031
218,2014, Florida,Escambia County,"Escambia County, Florida",310659,155803,154856,37.2,213135,68490,1262,10328,156,13767,38382,0.4378,24613,12,033
219,2014, Florida,Flagler County,"Flagler County, Florida",102408,49081,53327,50.2,85639,11376,77,2595,65,1867,19940,0.3808,23037,12,035
220,2014, Florida,Hernando County,"Hernando County, Florida",175855,84294,91561,49.2,159153,9370,143,2150,0,2697,37053,0.4164,21147,12,053
221,2014, Florida,Highlands County,"Highlands County, Florida",98236,48094,50142,52.3,77882,8907,383,1600,56,2000,22757,0.4478,20953,12,055
222,2014, Florida,Hillsborough County,"Hillsborough County, Florida",1316298,641238,675060,36.7,920956,217184,3412,49501,1085,42605,130267,0.4758,27754,12,057
223,2014, Florida,Indian River County,"Indian River County, Florida",144755,69316,75439,51.1,124583,13330,466,1723,0,2365,29319,0.5145,30705,12,061
224,2014, Florida,Lake County,"Lake County, Florida",315690,152335,163355,46.4,262792,31348,1612,6447,128,8514,55561,0.4407,24703,12,069
225,2014, Florida,Lee County,"Lee County, Florida",679513,332755,346758,47.3,577950,60547,1414,10591,732,11474,118822,0.4690,28190,12,071
226,2014, Florida,Leon County,"Leon County, Florida",283988,135569,148419,30.1,177432,90766,467,9784,211,4251,24750,0.4849,25759,12,073
227,2014, Florida,Manatee County,"Manatee County, Florida",351746,170643,181103,47.2,300734,31478,466,6930,1049,6313,60301,0.4608,28503,12,081
228,2014, Florida,Marion County,"Marion County, Florida",339167,161159,178008,48.0,276045,41330,989,4450,183,10564,67994,0.4239,21915,12,083
229,2014, Florida,Martin County,"Martin County, Florida",153392,75376,78016,50.9,135109,9103,336,1503,0,2816,31811,0.5111,37065,12,085
230,2014, Florida,Miami-Dade County,"Miami-Dade County, Florida",2662874,1293441,1369433,39.3,2020881,496962,3063,41900,664,36938,247592,0.5239,23651,12,086
231,2014, Florida,Monroe County,"Monroe County, Florida",77136,40465,36671,46.1,69347,5074,164,741,0,1415,10267,0.4863,34874,12,087
232,2014, Florida,Nassau County,"Nassau County, Florida",76619,37449,39170,46.0,,,,,,,11697,0.4695,30041,12,089
233,2014, Florida,Okaloosa County,"Okaloosa County, Florida",196512,99142,97370,36.5,153150,17783,1945,5668,237,10175,23914,0.4255,28590,12,091
234,2014, Florida,Orange County,"Orange County, Florida",1253001,616363,636638,34.5,819441,260845,2682,64590,623,38223,101796,0.4900,25347,12,095
235,2014, Florida,Osceola County,"Osceola County, Florida",310211,152183,158028,35.5,227655,34646,930,8692,2229,9520,27963,0.4310,18502,12,097
236,2014, Florida,Palm Beach County,"Palm Beach County, Florida",1397710,676324,721386,44.3,1048104,252336,2046,37234,558,25381,213425,0.5102,32819,12,099
237,2014, Florida,Pasco County,"Pasco County, Florida",485331,236229,249102,44.7,431737,24698,893,11887,609,11178,78590,0.4368,24005,12,101
238,2014, Florida,Pinellas County,"Pinellas County, Florida",938098,449118,488980,47.3,773474,98036,2484,29055,927,24027,155479,0.4852,29128,12,103
239,2014, Florida,Polk County,"Polk County, Florida",634638,310685,323953,40.5,496730,96781,1764,10013,361,14004,90307,0.4357,20706,12,105
240,2014, Florida,Putnam County,"Putnam County, Florida",72143,35238,36905,45.2,57108,12160,154,468,0,1191,12855,0.4633,16915,12,107
241,2014, Florida,St. Johns County,"St. Johns County, Florida",217919,106148,111771,42.6,194932,12023,559,4657,259,4556,28107,0.4362,35255,12,109
242,2014, Florida,St. Lucie County,"St. Lucie County, Florida",291028,141568,149460,44.3,212762,56443,703,4742,0,7660,48782,0.4515,22494,12,111
243,2014, Florida,Santa Rosa County,"Santa Rosa County, Florida",163422,83268,80154,39.0,141266,9969,454,3909,332,5887,19215,0.4469,28730,12,113
244,2014, Florida,Sarasota County,"Sarasota County, Florida",396962,188736,208226,54.5,362320,18618,1038,6321,69,6219,92432,0.4896,35240,12,115
245,2014, Florida,Seminole County,"Seminole County, Florida",442516,216023,226493,39.3,348768,52415,454,18248,118,12975,42395,0.4725,29604,12,117
246,2014, Florida,Sumter County,"Sumter County, Florida",114350,58168,56182,66.0,101008,10346,293,321,0,1222,38806,0.4489,30468,12,119
247,2014, Florida,Volusia County,"Volusia County, Florida",507531,247580,259951,46.5,425788,53147,2406,8953,160,8800,86627,0.4569,23599,12,127
248,2014, Georgia,Barrow County,"Barrow County, Georgia",73240,35352,37888,35.2,58930,8937,0,2777,0,1040,6674,0.3747,18743,13,013
249,2014, Georgia,Bartow County,"Bartow County, Georgia",101736,50481,51255,37.6,85361,12628,0,1186,0,426,10400,0.3978,24196,13,015
250,2014, Georgia,Bibb County,"Bibb County, Georgia",153905,72402,81503,35.5,66223,81692,0,3060,37,2616,18683,0.5410,21921,13,021
251,2014, Georgia,Bulloch County,"Bulloch County, Georgia",72087,35256,36831,26.6,48108,20707,145,1193,92,1548,6502,0.4901,18181,13,031
252,2014, Georgia,Carroll County,"Carroll County, Georgia",114093,54449,59644,33.5,84942,21504,58,631,0,2947,12733,0.4815,21525,13,045
253,2014, Georgia,Catoosa County,"Catoosa County, Georgia",65621,32525,33096,39.8,60838,1452,61,1493,0,1777,8534,0.3869,22794,13,047
254,2014, Georgia,Chatham County,"Chatham County, Georgia",283379,137020,146359,34.3,148243,111995,548,7962,432,7432,30698,0.4570,26367,13,051
255,2014, Georgia,Cherokee County,"Cherokee County, Georgia",230985,113989,116996,37.2,199256,15666,126,4591,0,4502,21255,0.4256,31951,13,057
256,2014, Georgia,Clarke County,"Clarke County, Georgia",120938,58156,62782,26.7,76387,33258,52,5565,0,2040,9708,0.5389,18340,13,059
257,2014, Georgia,Clayton County,"Clayton County, Georgia",267542,126834,140708,32.4,56678,182386,102,13958,0,3619,19029,0.4126,18743,13,063
258,2014, Georgia,Cobb County,"Cobb County, Georgia",730981,353354,377627,36.1,434609,198837,886,36551,794,17726,56657,0.4588,34148,13,067
259,2014, Georgia,Columbia County,"Columbia County, Georgia",139257,67231,72026,36.4,104400,24287,138,5195,0,3628,12289,0.4181,28306,13,073
260,2014, Georgia,Coweta County,"Coweta County, Georgia",135571,65859,69712,37.5,104526,24340,111,2255,84,3172,12362,0.4373,28346,13,077
261,2014, Georgia,DeKalb County,"DeKalb County, Georgia",722161,343249,378912,35.3,254994,387613,1844,41555,116,16194,58153,0.4965,29570,13,089
262,2014, Georgia,Dougherty County,"Dougherty County, Georgia",92407,42762,49645,34.9,26239,62798,0,273,0,1852,10656,0.4954,18244,13,095
263,2014, Georgia,Douglas County,"Douglas County, Georgia",138776,66389,72387,36.1,69898,61197,472,2555,0,1217,13136,0.3991,23113,13,097
264,2014, Georgia,Fayette County,"Fayette County, Georgia",109664,53274,56390,43.9,76407,23405,226,5021,953,1003,12992,0.4370,35992,13,113
265,2014, Georgia,Floyd County,"Floyd County, Georgia",96063,46736,49327,38.6,72905,16360,31,282,0,363,11912,0.4860,22761,13,115
266,2014, Georgia,Forsyth County,"Forsyth County, Georgia",204302,100519,103783,37.7,171663,6781,758,18691,0,2966,15379,0.4171,35986,13,117
267,2014, Georgia,Fulton County,"Fulton County, Georgia",996319,483562,512757,35.0,458121,438234,2187,64614,558,18627,84788,0.5338,36742,13,121
268,2014, Georgia,Glynn County,"Glynn County, Georgia",82175,39627,42548,40.7,54202,20682,1018,1242,0,1201,12126,0.4662,26083,13,127
269,2014, Georgia,Gwinnett County,"Gwinnett County, Georgia",877922,429201,448721,34.7,459352,224629,4615,98979,341,24183,53553,0.4304,26017,13,135
270,2014, Georgia,Hall County,"Hall County, Georgia",190761,95046,95715,35.8,156154,15053,470,3290,40,4178,19919,0.4309,23769,13,139
271,2014, Georgia,Henry County,"Henry County, Georgia",213869,101621,112248,36.9,111282,86293,178,6659,0,6444,18895,0.3955,23859,13,151
272,2014, Georgia,Houston County,"Houston County, Georgia",149111,71967,77144,34.9,92117,43774,1070,3767,0,6153,14735,0.4351,22796,13,153
273,2014, Georgia,Liberty County,"Liberty County, Georgia",65198,33695,31503,26.6,31113,26503,223,1423,434,2969,5042,0.3751,18406,13,179
274,2014, Georgia,Lowndes County,"Lowndes County, Georgia",113523,55322,58201,28.9,66736,41898,62,1769,112,2040,11083,0.5007,21254,13,185
275,2014, Georgia,Muscogee County,"Muscogee County, Georgia",200887,98634,102253,33.8,91379,89440,843,4689,322,7008,20109,0.4823,23848,13,215
276,2014, Georgia,Newton County,"Newton County, Georgia",103675,50234,53441,35.7,55278,44115,321,900,0,2804,11041,0.4375,21394,13,217
277,2014, Georgia,Paulding County,"Paulding County, Georgia",148987,72434,76553,35.1,113021,27524,753,1297,0,2003,11180,0.4069,27243,13,223
278,2014, Georgia,Richmond County,"Richmond County, Georgia",201368,96610,104758,33.4,78327,113070,405,3681,0,4029,23160,0.4721,19038,13,245
279,2014, Georgia,Rockdale County,"Rockdale County, Georgia",87754,42233,45521,37.1,37505,44051,142,1793,1089,1973,9374,0.4217,21356,13,247
280,2014, Georgia,Troup County,"Troup County, Georgia",69469,32980,36489,35.5,41011,24534,10,1321,0,1825,8783,0.4516,20152,13,285
281,2014, Georgia,Walker County,"Walker County, Georgia",68218,33714,34504,41.0,,,,,,,8380,0.4641,19315,13,295
282,2014, Georgia,Walton County,"Walton County, Georgia",87615,42679,44936,37.7,,,,,,,9744,0.4228,22831,13,297
283,2014, Georgia,Whitfield County,"Whitfield County, Georgia",103542,50589,52953,35.1,91237,4300,0,1570,0,1330,10877,0.4813,21714,13,313
284,2014, Hawaii,Hawaii County,"Hawaii County, Hawaii",194190,97871,96319,41.3,65329,1504,669,44972,24787,54937,24332,0.4871,25415,15,001
285,2014, Hawaii,Honolulu County,"Honolulu County, Hawaii",991788,503243,488545,36.7,215007,26916,1141,421085,97569,220311,99599,0.4166,30744,15,003
286,2014, Hawaii,Kauai County,"Kauai County, Hawaii",70475,34530,35945,40.8,23025,620,156,22408,7214,16423,8164,0.4330,27307,15,007
287,2014, Hawaii,Maui County,"Maui County, Hawaii",163046,81617,81429,41.2,57329,1689,225,45685,18040,38628,18454,0.4404,29795,15,009
288,2014, Idaho,Ada County,"Ada County, Idaho",426236,213514,212722,36.4,388704,6090,3005,13063,93,10045,39634,0.4603,30313,16,001
289,2014, Idaho,Bannock County,"Bannock County, Idaho",83347,40602,42745,32.9,75813,491,2103,1148,141,3397,10310,0.4441,21898,16,005
290,2014, Idaho,Bonneville County,"Bonneville County, Idaho",108623,53298,55325,32.8,95205,533,464,1062,117,2332,10935,0.4850,25228,16,019
291,2014, Idaho,Canyon County,"Canyon County, Idaho",203143,100276,102867,32.5,183319,610,2519,1599,223,6722,19711,0.4002,17564,16,027
292,2014, Idaho,Kootenai County,"Kootenai County, Idaho",147326,73522,73804,40.7,139228,1004,1826,1195,375,3369,19662,0.4611,26677,16,055
293,2014, Idaho,Twin Falls County,"Twin Falls County, Idaho",80914,40442,40472,34.7,74869,508,902,1189,112,1733,9253,0.4221,21092,16,083
294,2014, Illinois,Adams County,"Adams County, Illinois",66988,32827,34161,40.2,62284,2935,40,488,253,962,9310,0.4410,25276,17,001
295,2014, Illinois,Champaign County,"Champaign County, Illinois",207133,103104,104029,29.7,152723,26581,244,19737,0,6969,17188,0.5013,26283,17,019
296,2014, Illinois,Cook County,"Cook County, Illinois",5246456,2542524,2703932,36.1,2963512,1251913,13816,367760,1677,117813,491365,0.4982,30593,17,031
297,2014, Illinois,DeKalb County,"DeKalb County, Illinois",105462,51900,53562,30.2,88996,7843,0,3138,0,2035,8375,0.4318,25112,17,037
298,2014, Illinois,DuPage County,"DuPage County, Illinois",932708,457227,475481,39.0,740100,43241,1129,105137,231,22808,84467,0.4517,38796,17,043
299,2014, Illinois,Kane County,"Kane County, Illinois",527306,263620,263686,36.5,379869,29574,2082,19114,36,11808,45202,0.4364,31869,17,089
300,2014, Illinois,Kankakee County,"Kankakee County, Illinois",111375,54362,57013,38.1,89049,16554,66,1302,0,2412,11199,0.4141,26033,17,091
301,2014, Illinois,Kendall County,"Kendall County, Illinois",121350,61067,60283,35.3,102421,7146,48,4106,0,3238,7705,0.3301,30154,17,093
302,2014, Illinois,Lake County,"Lake County, Illinois",705186,351652,353534,38.0,577264,47042,890,48971,866,17985,59360,0.4892,39856,17,097
303,2014, Illinois,LaSalle County,"LaSalle County, Illinois",111241,54656,56585,41.7,105611,2060,1007,820,74,1031,15070,0.4181,25129,17,099
304,2014, Illinois,McHenry County,"McHenry County, Illinois",307283,154050,153233,40.1,284257,4457,166,7681,56,5241,27231,0.4110,34852,17,111
305,2014, Illinois,McLean County,"McLean County, Illinois",174061,84735,89326,32.5,144811,15159,73,8358,0,3001,14675,0.4430,29555,17,113
306,2014, Illinois,Macon County,"Macon County, Illinois",108350,51675,56675,41.2,85205,14785,434,1488,0,6340,14414,0.4551,26459,17,115
307,2014, Illinois,Madison County,"Madison County, Illinois",266560,129293,137267,40.5,234913,22617,393,2457,296,4841,33950,0.4409,28617,17,119
308,2014, Illinois,Peoria County,"Peoria County, Illinois",187319,91027,96292,36.8,136912,32448,524,6501,36,6736,22032,0.4528,28646,17,143
309,2014, Illinois,Rock Island County,"Rock Island County, Illinois",146063,72393,73670,40.0,119994,13149,86,2939,238,6191,18919,0.4343,25466,17,161
310,2014, Illinois,St. Clair County,"St. Clair County, Illinois",265729,127873,137856,37.7,173062,79273,99,3324,129,7045,30410,0.4566,26150,17,163
311,2014, Illinois,Sangamon County,"Sangamon County, Illinois",198997,95270,103727,39.8,163140,25121,293,3206,300,4097,25087,0.4601,30998,17,167
312,2014, Illinois,Tazewell County,"Tazewell County, Illinois",135707,67536,68171,41.0,130311,1801,277,1136,0,2092,15387,0.4317,31419,17,179
313,2014, Illinois,Vermilion County,"Vermilion County, Illinois",79728,39985,39743,39.3,65964,11950,484,164,0,275,11819,0.4453,21933,17,183
314,2014, Illinois,Will County,"Will County, Illinois",685419,339667,345752,36.8,498894,75445,2326,36164,82,19246,57140,0.4211,32148,17,197
315,2014, Illinois,Williamson County,"Williamson County, Illinois",67008,33332,33676,41.4,,,,,,,9126,0.4257,24843,17,199
316,2014, Illinois,Winnebago County,"Winnebago County, Illinois",288542,140684,147858,39.6,228385,36427,783,6918,502,7793,38211,0.4547,25322,17,201
